permno,caldt,ticker,prc,ret,me,analysts
16437,2020-08-31,CWH,29.06,-0.206445,1100.99622,8.0
16437,2020-09-30,CWH,29.75,0.029594,1127.13825,7.0
16437,2020-10-30,CWH,26.44,-0.11126,1001.7322800000001,6.0
16437,2020-11-30,CWH,30.65,0.159228,1310.50205,4.0
16437,2020-12-31,CWH,26.05,-0.117455,1113.81985,4.0
16442,2020-01-31,AMPY,5.39,-0.184569,215.48141999999999,1.0
16442,2020-02-28,AMPY,4.18,-0.22449,167.10804,1.0
16442,2020-03-31,AMPY,0.5659,-0.840694,21.258599399999998,2.0
16442,2020-04-30,AMPY,1.32,1.332568,49.587120000000006,2.0
16442,2020-05-29,AMPY,1.1,-0.166667,41.32260000000001,2.0
16442,2020-06-30,AMPY,1.23,0.118182,46.20618,2.0
16442,2020-07-31,AMPY,1.22,-0.00813,45.83052,2.0
16442,2020-08-31,AMPY,1.22,0.0,45.83052,2.0
16442,2020-09-30,AMPY,0.8527,-0.301066,32.0325282,2.0
16442,2020-10-30,AMPY,0.6503,-0.237364,24.4291698,2.0
16442,2020-11-30,AMPY,1.01,0.553129,38.03256,1.0
16442,2020-12-31,AMPY,1.31,0.29703,49.32936,1.0
16448,2020-01-31,SD,2.55,-0.398585,91.22625,0.0
16448,2020-02-28,SD,2.06,-0.192157,73.69032,0.0
16448,2020-03-31,SD,0.8991,-0.563544,32.1626052,0.0
16448,2020-04-30,SD,1.99,1.213324,71.20021000000001,0.0
16448,2020-05-29,SD,1.58,-0.20603,56.53082,0.0
16448,2020-06-30,SD,1.29,-0.183544,46.15491,1.0
16448,2020-07-31,SD,1.3,0.007752,46.5127,1.0
16448,2020-08-31,SD,1.58,0.215385,56.587700000000005,1.0
16448,2020-09-30,SD,1.65,0.044304,59.09475,1.0
16448,2020-10-30,SD,1.72,0.042424,61.6018,1.0
16448,2020-11-30,SD,2.67,0.552326,95.92775999999999,1.0
16448,2020-12-31,SD,3.1,0.161049,111.3768,1.0
16458,2020-01-31,FPAY,2.3,-0.090909,40.9032,3.0
16458,2020-02-28,FPAY,2.66,0.156522,56.79632,3.0
16458,2020-03-31,FPAY,1.27,-0.522556,27.11704,3.0
16458,2020-04-30,FPAY,1.22,-0.03937,26.049439999999997,3.0
16458,2020-05-29,FPAY,1.58,0.295082,33.736160000000005,3.0
16458,2020-06-30,FPAY,1.74,0.101266,37.159440000000004,3.0
16458,2020-07-31,FPAY,1.47,-0.155172,31.39332,2.0
16458,2020-08-31,FPAY,2.23,0.517007,47.63057,2.0
16458,2020-09-30,FPAY,1.77,-0.206278,37.80543,2.0
16458,2020-10-30,FPAY,1.53,-0.135593,32.67927,2.0
16458,2020-11-30,FPAY,1.89,0.235294,40.370400000000004,2.0
16458,2020-12-31,FPAY,2.57,0.359788,54.895199999999996,3.0
16463,2020-01-31,GNUS,0.31,0.13678,7.76519,0.0
16463,2020-02-28,GNUS,0.2815,-0.091935,7.051293499999999,0.0
16463,2020-03-31,GNUS,0.2822,0.002487,8.3508624,0.0
16463,2020-04-30,GNUS,0.2991,0.059887,8.8509672,0.0
16463,2020-05-29,GNUS,2.05,5.853895,156.48469999999998,0.0
16463,2020-06-30,GNUS,2.25,0.097561,492.426,0.0
16463,2020-07-31,GNUS,1.46,-0.351111,319.7838,0.0
16463,2020-08-31,GNUS,1.07,-0.267123,234.3621,0.0
16463,2020-09-30,GNUS,1.19,0.11215,260.6457,0.0
16463,2020-10-30,GNUS,1.05,-0.117647,229.9815,0.0
16463,2020-11-30,GNUS,1.39,0.32381,356.43769999999995,0.0
16463,2020-12-31,GNUS,1.38,-0.007194,353.87339999999995,0.0
16464,2020-01-31,GTYH,6.26,0.062818,327.42303999999996,2.0
16464,2020-02-28,GTYH,5.38,-0.140575,281.39552000000003,2.0
16464,2020-03-31,GTYH,4.52,-0.159851,242.24035999999998,2.0
16464,2020-04-30,GTYH,3.91,-0.134956,209.54863,2.0
16464,2020-05-29,GTYH,3.75,-0.040921,200.97375,2.0
16464,2020-06-30,GTYH,4.165,0.110667,224.464345,2.0
16464,2020-07-31,GTYH,3.25,-0.219688,175.15225,2.0
16464,2020-08-31,GTYH,3.265,0.004615,175.96064500000003,2.0
16464,2020-09-30,GTYH,2.65,-0.188361,141.881,2.0
16464,2020-10-30,GTYH,2.91,0.098113,155.8014,1.0
16464,2020-11-30,GTYH,3.58,0.23024,191.6732,1.0
16464,2020-12-31,GTYH,5.18,0.446927,287.8526,1.0
16465,2020-01-31,PRTH,2.99,0.220408,200.51239,1.0
16465,2020-02-28,PRTH,2.06,-0.311037,138.14566,1.0
16465,2020-03-31,PRTH,1.94,-0.058252,130.20116000000002,0.0
16465,2020-04-30,PRTH,1.61,-0.170103,107.96821000000001,0.0
16465,2020-05-29,PRTH,1.87,0.161491,125.50318,0.0
16465,2020-06-30,PRTH,2.59,0.385027,173.82526,0.0
16465,2020-07-31,PRTH,2.2,-0.150579,147.6508,1.0
16465,2020-08-31,PRTH,1.95,-0.113636,130.97565,1.0
16465,2020-09-30,PRTH,3.155,0.617949,211.90873,1.0
16465,2020-10-30,PRTH,2.89,-0.083994,194.10974000000002,1.0
16465,2020-11-30,PRTH,4.88,0.688581,328.0336,1.0
16465,2020-12-31,PRTH,7.04,0.442623,473.2288,1.0
16466,2020-01-31,MOXC,1.82,-0.137441,29.469440000000002,0.0
16466,2020-02-28,MOXC,1.6,-0.120879,25.9072,0.0
16466,2020-03-31,MOXC,0.75,-0.53125,12.144,0.0
16466,2020-04-30,MOXC,0.68,-0.093333,11.00988,0.0
16466,2020-05-29,MOXC,0.6112,-0.101177,9.8965504,0.0
16466,2020-06-30,MOXC,0.82,0.341623,13.277439999999999,0.0
16466,2020-07-31,MOXC,0.89,0.085366,14.41088,0.0
16466,2020-08-31,MOXC,2.24,1.516854,36.27008,0.0
16466,2020-09-30,MOXC,1.35,-0.397321,21.8592,0.0
16466,2020-10-30,MOXC,1.11,-0.177778,17.97312,0.0
16466,2020-11-30,MOXC,1.27,0.144144,20.56384,0.0
16466,2020-12-31,MOXC,1.38,0.086614,22.34496,0.0
16471,2020-01-31,SND,2.03,-0.194444,81.67501999999999,3.0
16471,2020-02-28,SND,1.63,-0.197044,69.84223999999999,3.0
16471,2020-03-31,SND,1.04,-0.361963,41.19128,4.0
16471,2020-04-30,SND,0.83,-0.201923,34.92557,4.0
16471,2020-05-29,SND,1.06,0.277108,44.60374,4.0
16471,2020-06-30,SND,1.05,-0.009434,41.7417,4.0
16471,2020-07-31,SND,1.17,0.114286,49.16925,4.0
16471,2020-08-31,SND,1.38,0.179487,57.994499999999995,3.0
16471,2020-09-30,SND,1.31,-0.050725,54.079420000000006,3.0
16471,2020-10-30,SND,1.28,-0.022901,52.84096,4.0
16471,2020-11-30,SND,1.945,0.519531,80.291545,2.0
16471,2020-12-31,SND,1.72,-0.115681,71.509,2.0
16472,2020-01-31,MRKR,2.59,-0.100695,118.363,5.0
16472,2020-02-28,MRKR,2.47,-0.046332,114.08189000000002,5.0
16472,2020-03-31,MRKR,1.9,-0.230769,88.35,5.0
16472,2020-04-30,MRKR,2.755,0.45,128.1075,5.0
16472,2020-05-29,MRKR,2.27,-0.176044,105.62991000000001,5.0
16472,2020-06-30,MRKR,2.07,-0.088106,96.46199999999999,4.0
16472,2020-07-31,MRKR,2.01,-0.028985,93.70218,3.0
16472,2020-08-31,MRKR,1.8,-0.104478,83.9124,2.0
16472,2020-09-30,MRKR,1.5,-0.166667,72.0,2.0
16472,2020-10-30,MRKR,1.36,-0.093333,65.31400000000001,2.0
16472,2020-11-30,MRKR,1.7,0.25,81.6425,2.0
16472,2020-12-31,MRKR,1.45,-0.147059,73.515,2.0
16473,2020-01-31,XBIO,1.42,-0.013889,8.9247,1.0
16473,2020-02-28,XBIO,0.9882,-0.304084,6.210837,1.0
16473,2020-03-31,XBIO,0.7405,-0.250658,4.6540425,1.0
16473,2020-04-30,XBIO,0.92505,0.249222,5.813939250000001,1.0
16473,2020-05-29,XBIO,1.0042,0.085564,6.311397,2.0
16473,2020-06-30,XBIO,1.02,0.015734,6.42192,2.0
16473,2020-07-31,XBIO,1.17,0.147059,7.36632,1.0
16473,2020-08-31,XBIO,1.04,-0.111111,6.54784,1.0
16473,2020-09-30,XBIO,0.905,-0.129808,5.6978800000000005,2.0
16473,2020-10-30,XBIO,0.864,-0.045304,5.439743999999999,2.0
16473,2020-11-30,XBIO,1.14,0.319444,7.17744,2.0
16473,2020-12-31,XBIO,2.04,0.789474,17.8398,2.0
16497,2020-01-31,CNDT,4.28,-0.309677,906.8763600000001,6.0
16497,2020-02-28,CNDT,3.27,-0.235981,692.87049,5.0
16497,2020-03-31,CNDT,2.45,-0.250765,512.1921,5.0
16497,2020-04-30,CNDT,2.52,0.028571,526.85136,5.0
16497,2020-05-29,CNDT,2.39,-0.051587,499.67252,5.0
16497,2020-06-30,CNDT,2.39,0.0,500.04775,5.0
16497,2020-07-31,CNDT,1.91,-0.200837,399.62548,5.0
16497,2020-08-31,CNDT,3.38,0.769634,707.19064,3.0
16497,2020-09-30,CNDT,3.18,-0.059172,665.48814,3.0
16497,2020-10-30,CNDT,3.485,0.095912,729.36171,3.0
16497,2020-11-30,CNDT,4.22,0.210904,883.1869199999999,3.0
16497,2020-12-31,CNDT,4.8,0.137441,1017.9552,3.0
16498,2020-01-31,HGV,31.91,-0.072114,2727.3477000000003,5.0
16498,2020-02-28,HGV,26.66,-0.164525,2278.6302,5.0
16498,2020-03-31,HGV,15.77,-0.408477,1353.08177,6.0
16498,2020-04-30,HGV,20.6,0.306278,1750.7322000000001,6.0
16498,2020-05-29,HGV,21.54,0.045631,1830.61998,6.0
16498,2020-06-30,HGV,19.55,-0.092386,1661.49585,5.0
16498,2020-07-31,HGV,20.3,0.038363,1725.2361,4.0
16498,2020-08-31,HGV,21.91,0.07931,1864.05898,6.0
16498,2020-09-30,HGV,20.98,-0.042446,1784.93644,5.0
16498,2020-10-30,HGV,20.6,-0.018112,1753.1836,5.0
16498,2020-11-30,HGV,27.74,0.346602,2360.84044,4.0
16498,2020-12-31,HGV,31.35,0.130137,2668.0731,4.0
16499,2020-01-31,PK,21.94,-0.151913,5252.15078,6.0
16499,2020-02-28,PK,18.26,-0.16773,4385.7781,6.0
16499,2020-03-31,PK,7.91,-0.542169,1898.25762,7.0
16499,2020-04-30,PK,9.51,0.202276,2282.22882,7.0
16499,2020-05-29,PK,9.83,0.033649,2315.88902,6.0
16499,2020-06-30,PK,9.89,0.006104,2330.02466,5.0
16499,2020-07-31,PK,8.27,-0.163802,1948.3623799999998,5.0
16499,2020-08-31,PK,9.49,0.147521,2235.89145,6.0
16499,2020-09-30,PK,9.99,0.052687,2353.6939500000003,5.0
16499,2020-10-30,PK,9.93,-0.006006,2339.5576499999997,7.0
16499,2020-11-30,PK,16.32,0.643504,3845.2041600000002,7.0
16499,2020-12-31,PK,17.15,0.050858,4040.76295,7.0
16505,2020-01-31,BPOP,55.96,-0.047489,5349.2164,6.0
16505,2020-02-28,BPOP,47.98,-0.142602,4250.16436,6.0
16505,2020-03-31,BPOP,35.0,-0.262193,3084.41,6.0
16505,2020-04-30,BPOP,38.59,0.102571,3418.3793800000003,6.0
16505,2020-05-29,BPOP,39.49,0.023322,3384.92484,6.0
16505,2020-06-30,BPOP,37.17,-0.04862,3129.1564500000004,6.0
16505,2020-07-31,BPOP,37.11,-0.001614,3124.1053500000003,6.0
16505,2020-08-31,BPOP,37.04,-0.001886,3118.2124,4.0
16505,2020-09-30,BPOP,36.27,-0.009989,3054.6231300000004,4.0
16505,2020-10-30,BPOP,42.2,0.163496,3554.0418000000004,5.0
16505,2020-11-30,BPOP,48.53,0.15,4088.74956,5.0
16505,2020-12-31,BPOP,56.32,0.168762,4744.62208,5.0
16522,2020-01-31,ORGO,4.47,-0.070686,470.95919999999995,4.0
16522,2020-02-28,ORGO,3.92,-0.123042,412.99944,4.0
16522,2020-03-31,ORGO,3.23,-0.17602,340.3128,4.0
16522,2020-04-30,ORGO,3.71,0.148607,390.88559999999995,4.0
16522,2020-05-29,ORGO,4.13,0.113208,438.22603999999995,4.0
16522,2020-06-30,ORGO,3.84,-0.070218,404.80127999999996,4.0
16522,2020-07-31,ORGO,3.68,-0.041667,387.93456,4.0
16522,2020-08-31,ORGO,4.305,0.169837,453.820185,3.0
16522,2020-09-30,ORGO,3.84,-0.108014,412.63488,4.0
16522,2020-10-30,ORGO,3.65,-0.049479,393.41889999999995,4.0
16522,2020-11-30,ORGO,5.15,0.410959,657.6653,3.0
16522,2020-12-31,ORGO,7.53,0.462136,961.8219600000001,3.0
16528,2020-01-31,POLA,3.03,0.273109,30.68178,0.0
16528,2020-02-28,POLA,2.555,-0.156766,25.87193,1.0
16528,2020-03-31,POLA,1.2373,-0.515734,12.528899800000001,1.0
16528,2020-04-30,POLA,1.54,0.244646,15.594040000000001,1.0
16528,2020-05-29,POLA,1.315,-0.146104,13.315689999999998,1.0
16528,2020-06-30,POLA,4.96,2.771863,50.224959999999996,1.0
16528,2020-07-31,POLA,2.91,-0.413306,29.46666,1.0
16528,2020-08-31,POLA,1.66,-0.429553,18.88416,1.0
16528,2020-09-30,POLA,3.1601,0.903675,36.8183251,1.0
16528,2020-10-30,POLA,2.94,-0.06965,34.25394,1.0
16528,2020-11-30,POLA,4.9,0.666667,57.0899,1.0
16528,2020-12-31,POLA,4.775,-0.02551,55.633525,1.0
16529,2020-01-31,PVAC,21.37,-0.295881,323.45632,2.0
16529,2020-02-28,PVAC,15.9,-0.255966,241.0122,2.0
16529,2020-03-31,PVAC,3.09,-0.80566,46.83822,3.0
16529,2020-04-30,PVAC,6.29,1.035599,95.34382000000001,3.0
16529,2020-05-29,PVAC,8.78,0.395866,133.08723999999998,3.0
16529,2020-06-30,PVAC,9.53,0.085421,144.62727999999998,3.0
16529,2020-07-31,PVAC,9.91,0.039874,150.39416,3.0
16529,2020-08-31,PVAC,11.42,0.152371,173.30992,5.0
16529,2020-09-30,PVAC,9.85,-0.137478,149.72,5.0
16529,2020-10-30,PVAC,7.68,-0.220305,116.736,5.0
16529,2020-11-30,PVAC,9.02,0.174479,137.104,5.0
16529,2020-12-31,PVAC,10.15,0.125277,154.28,5.0
16532,2020-01-31,SNES,0.3514,-0.361091,9.9421602,1.0
16532,2020-02-28,SNES,3.32,-0.527604,4.6978,1.0
16532,2020-03-31,SNES,2.07,-0.376506,3.7673999999999994,1.0
16532,2020-04-30,SNES,2.15,0.038647,3.913,1.0
16532,2020-05-29,SNES,1.91,-0.111628,4.08931,1.0
16532,2020-06-30,SNES,2.0,0.04712,6.798,1.0
16532,2020-07-31,SNES,1.8,-0.1,6.1182,1.0
16532,2020-08-31,SNES,1.43,-0.205556,4.86057,1.0
16532,2020-09-30,SNES,1.88,0.314685,6.39012,1.0
16532,2020-10-30,SNES,1.41,-0.25,4.792590000000001,1.0
16532,2020-11-30,SNES,1.61,0.141844,6.601,1.0
16532,2020-12-31,SNES,1.725,0.071429,8.7975,1.0
16533,2020-01-31,SNGX,2.73,0.882759,59.385690000000004,4.0
16533,2020-02-28,SNGX,3.02,0.106227,65.69406,4.0
16533,2020-03-31,SNGX,1.68,-0.443709,43.30704,4.0
16533,2020-04-30,SNGX,1.55,-0.077381,39.9559,4.0
16533,2020-05-29,SNGX,1.91,0.232258,50.76207,4.0
16533,2020-06-30,SNGX,2.11,0.104712,60.327009999999994,2.0
16533,2020-07-31,SNGX,2.22,0.052133,64.2912,3.0
16533,2020-08-31,SNGX,1.97,-0.112613,58.79859,3.0
16533,2020-09-30,SNGX,1.79,-0.091371,53.42613000000001,3.0
16533,2020-10-30,SNGX,1.7,-0.050279,50.7399,3.0
16533,2020-11-30,SNGX,2.27,0.335294,67.75269,3.0
16533,2020-12-31,SNGX,1.28,-0.436123,39.22432,4.0
16541,2020-01-31,AQB,2.04,-0.059908,44.135400000000004,1.0
16541,2020-02-28,AQB,1.76,-0.137255,38.0776,1.0
16541,2020-03-31,AQB,1.63,-0.073864,52.30017999999999,2.0
16541,2020-04-30,AQB,1.77,0.08589,56.79222,3.0
16541,2020-05-29,AQB,2.71,0.531074,86.95306,3.0
16541,2020-06-30,AQB,3.22,0.188192,103.38132,3.0
16541,2020-07-31,AQB,3.05,-0.052795,97.92329999999998,3.0
16541,2020-08-31,AQB,2.85,-0.065574,91.55625,2.0
16541,2020-09-30,AQB,4.48,0.57193,201.22816000000003,3.0
16541,2020-10-30,AQB,3.8,-0.151786,170.68460000000002,3.0
16541,2020-11-30,AQB,5.8,0.526316,260.7738,3.0
16541,2020-12-31,AQB,8.76,0.510345,486.15371999999996,3.0
16542,2020-01-31,LPTX,1.91,0.705357,46.21245,3.0
16542,2020-02-28,LPTX,2.41,0.26178,58.30995000000001,4.0
16542,2020-03-31,LPTX,1.58,-0.344398,56.56242,4.0
16542,2020-04-30,LPTX,2.19,0.386076,78.39981,4.0
16542,2020-05-29,LPTX,2.37,0.082192,84.84363,4.0
16542,2020-06-30,LPTX,2.09,-0.118143,124.68521999999999,4.0
16542,2020-07-31,LPTX,2.05,-0.019139,122.29889999999999,5.0
16542,2020-08-31,LPTX,1.74,-0.151219,103.80492,5.0
16542,2020-09-30,LPTX,1.98,0.137931,118.12284,5.0
16542,2020-10-30,LPTX,1.95,-0.015152,116.33309999999999,5.0
16542,2020-11-30,LPTX,1.6,-0.179487,95.4528,5.0
16542,2020-12-31,LPTX,2.25,0.40625,134.2305,5.0
16543,2020-01-31,VREX,27.65,-0.072459,1064.3591,3.0
16543,2020-02-28,VREX,23.22,-0.160217,893.97,4.0
16543,2020-03-31,VREX,22.71,-0.021964,874.335,4.0
16543,2020-04-30,VREX,26.13,0.150594,1010.0290200000001,4.0
16543,2020-05-29,VREX,18.76,-0.282051,733.5160000000001,4.0
16543,2020-06-30,VREX,15.15,-0.192431,592.365,4.0
16543,2020-07-31,VREX,15.68,0.034984,612.41376,4.0
16543,2020-08-31,VREX,11.09,-0.29273,433.61899999999997,4.0
16543,2020-09-30,VREX,12.72,0.146979,497.352,4.0
16543,2020-10-30,VREX,13.4,0.053459,523.3906000000001,4.0
16543,2020-11-30,VREX,16.68,0.244776,653.856,4.0
16543,2020-12-31,VREX,16.68,0.0,653.6058,4.0
16548,2020-01-31,BOH,89.6,-0.058428,3587.584,5.0
16548,2020-02-28,BOH,74.42,-0.161942,2979.7768,6.0
16548,2020-03-31,BOH,55.24,-0.257726,2212.52772,6.0
16548,2020-04-30,BOH,68.18,0.234251,2727.9499800000003,5.0
16548,2020-05-29,BOH,64.33,-0.046641,2573.9076299999997,5.0
16548,2020-06-30,BOH,61.41,-0.045391,2457.0755099999997,6.0
16548,2020-07-31,BOH,56.63,-0.077837,2267.97487,6.0
16548,2020-08-31,BOH,55.04,-0.016246,2204.29696,6.0
16548,2020-09-30,BOH,50.52,-0.082122,2023.2754800000002,6.0
16548,2020-10-30,BOH,60.64,0.200317,2429.29904,6.0
16548,2020-11-30,BOH,74.88,0.245877,2999.7676799999995,6.0
16548,2020-12-31,BOH,76.62,0.023237,3069.47382,6.0
16554,2020-01-31,JELD,23.88,0.020077,2402.11308,11.0
16554,2020-02-28,JELD,18.8,-0.21273,1894.1564,13.0
16554,2020-03-31,JELD,9.73,-0.482447,980.34615,13.0
16554,2020-04-30,JELD,12.7,0.305242,1279.5885,13.0
16554,2020-05-29,JELD,13.63,0.073228,1373.2906500000001,12.0
16554,2020-06-30,JELD,16.11,0.181952,1623.16305,13.0
16554,2020-07-31,JELD,19.6,0.216636,1974.7980000000002,13.0
16554,2020-08-31,JELD,21.05,0.07398,2116.9564,13.0
16554,2020-09-30,JELD,22.6,0.073634,2272.8368000000005,12.0
16554,2020-10-30,JELD,21.03,-0.069469,2114.94504,13.0
16554,2020-11-30,JELD,24.19,0.150262,2432.73992,12.0
16554,2020-12-31,JELD,25.36,0.048367,2550.40448,12.0
16555,2020-01-31,UVV,53.15,-0.055205,1318.3326,0.0
16555,2020-02-28,UVV,49.35,-0.071496,1217.4645,0.0
16555,2020-03-31,UVV,44.21,-0.104154,1090.6607,0.0
16555,2020-04-30,UVV,48.37,0.111287,1193.2878999999998,0.0
16555,2020-05-29,UVV,44.06,-0.089105,1076.4298600000002,0.0
16555,2020-06-30,UVV,42.51,-0.035179,1040.6448,0.0
16555,2020-07-31,UVV,42.16,0.00988,1032.0767999999998,0.0
16555,2020-08-31,UVV,43.41,0.029649,1063.06749,0.0
16555,2020-09-30,UVV,41.88,-0.035245,1025.59932,0.0
16555,2020-10-30,UVV,39.85,-0.030086,975.88665,0.0
16555,2020-11-30,UVV,45.51,0.142033,1115.6776499999999,0.0
16555,2020-12-31,UVV,48.61,0.068117,1191.6741499999998,0.0
16557,2020-01-31,NEX,5.15,-0.231343,1082.6639000000002,11.0
16557,2020-02-28,NEX,4.66,-0.095146,979.6531600000001,9.0
16557,2020-03-31,NEX,1.17,-0.748927,249.43581,17.0
16557,2020-04-30,NEX,2.32,0.982906,495.86751999999996,17.0
16557,2020-05-29,NEX,2.9,0.25,619.991,17.0
16557,2020-06-30,NEX,2.45,-0.155172,523.7855000000001,14.0
16557,2020-07-31,NEX,2.52,0.028571,538.7508,14.0
16557,2020-08-31,NEX,2.52,0.0,540.10908,12.0
16557,2020-09-30,NEX,1.85,-0.265873,396.50865000000005,12.0
16557,2020-10-30,NEX,1.89,0.021622,405.08181,13.0
16557,2020-11-30,NEX,2.8,0.481481,600.222,13.0
16557,2020-12-31,NEX,3.44,0.228571,737.4155999999999,13.0
16560,2020-01-31,REVG,10.0,-0.17825,626.07,8.0
16560,2020-02-28,REVG,7.83,-0.217,490.21281,8.0
16560,2020-03-31,REVG,4.17,-0.467433,263.78586,8.0
16560,2020-04-30,REVG,5.32,0.28777,336.53256,7.0
16560,2020-05-29,REVG,6.1,0.146616,385.87379999999996,7.0
16560,2020-06-30,REVG,6.1,0.0,386.7766,7.0
16560,2020-07-31,REVG,6.5,0.065574,412.139,6.0
16560,2020-08-31,REVG,7.75,0.192308,491.3965,6.0
16560,2020-09-30,REVG,7.89,0.018064,500.82563999999996,6.0
16560,2020-10-30,REVG,7.85,-0.00507,498.28659999999996,7.0
16560,2020-11-30,REVG,9.24,0.17707,586.51824,6.0
16560,2020-12-31,REVG,8.81,-0.046537,559.22356,6.0
16562,2020-01-31,ANAB,14.52,-0.106462,395.7426,9.0
16562,2020-02-28,ANAB,14.95,0.029614,407.61175,9.0
16562,2020-03-31,ANAB,14.13,-0.054849,385.42401,9.0
16562,2020-04-30,ANAB,15.62,0.105449,426.06674,9.0
16562,2020-05-29,ANAB,19.08,0.221511,520.44516,8.0
16562,2020-06-30,ANAB,22.34,0.17086,609.5915799999999,8.0
16562,2020-07-31,ANAB,17.96,-0.196061,490.07452,7.0
16562,2020-08-31,ANAB,17.33,-0.035078,472.88370999999995,8.0
16562,2020-09-30,ANAB,14.75,-0.148875,403.3535,7.0
16562,2020-10-30,ANAB,29.46,0.997288,805.61316,6.0
16562,2020-11-30,ANAB,25.79,-0.124576,705.3049199999999,4.0
16562,2020-12-31,ANAB,21.5,-0.166344,588.154,4.0
16569,2020-01-31,HVBC,17.175,0.00292,38.970075,0.0
16569,2020-02-28,HVBC,15.0027,-0.12648,34.0411263,0.0
16569,2020-03-31,HVBC,11.775,-0.215141,26.599725000000003,0.0
16569,2020-04-30,HVBC,12.5,0.061571,28.375,0.0
16569,2020-05-29,HVBC,12.4,-0.008,27.788400000000003,0.0
16569,2020-06-30,HVBC,13.0597,0.053202,29.240668299999996,0.0
16569,2020-07-31,HVBC,12.15,-0.069657,27.203850000000003,0.0
16569,2020-08-31,HVBC,12.3738,0.01842,27.655442999999998,0.0
16569,2020-09-30,HVBC,13.4,0.082933,29.7882,0.0
16569,2020-10-30,HVBC,13.23,-0.012687,29.41029,0.0
16569,2020-11-30,HVBC,14.835,0.121315,32.963370000000005,0.0
16569,2020-12-31,HVBC,17.17,0.157398,37.58513000000001,0.0
16570,2020-01-31,JNCE,6.29,-0.279496,212.21202,6.0
16570,2020-02-28,JNCE,4.52,-0.281399,153.90148,6.0
16570,2020-03-31,JNCE,4.75,0.050885,161.73275,6.0
16570,2020-04-30,JNCE,4.9,0.031579,166.8401,6.0
16570,2020-05-29,JNCE,5.39,0.1,183.54566999999997,6.0
16570,2020-06-30,JNCE,6.9,0.280148,235.0485,6.0
16570,2020-07-31,JNCE,4.58,-0.336232,156.03144,6.0
16570,2020-08-31,JNCE,4.84,0.056769,164.88912,6.0
16570,2020-09-30,JNCE,8.16,0.68595,279.78191999999996,6.0
16570,2020-10-30,JNCE,8.32,0.019608,331.46048,7.0
16570,2020-11-30,JNCE,7.15,-0.140625,284.93465000000003,6.0
16570,2020-12-31,JNCE,7.0,-0.020979,292.103,7.0
16579,2020-01-31,FBM,17.83,-0.078553,766.5116999999999,9.0
16579,2020-02-28,FBM,15.6,-0.12507,671.034,9.0
16579,2020-03-31,FBM,10.29,-0.340385,442.62435,9.0
16579,2020-04-30,FBM,11.7,0.137026,505.45169999999996,9.0
16579,2020-05-29,FBM,13.32,0.138462,575.4639599999999,9.0
16579,2020-06-30,FBM,15.61,0.171922,674.39883,9.0
16579,2020-07-31,FBM,13.73,-0.120436,593.1771900000001,9.0
16579,2020-08-31,FBM,16.23,0.182083,701.23338,8.0
16579,2020-09-30,FBM,15.72,-0.031423,679.1983200000001,8.0
16579,2020-10-30,FBM,14.56,-0.073791,629.07936,8.0
16579,2020-11-30,FBM,19.24,0.321429,831.3026799999999,8.0
16579,2020-12-31,FBM,19.21,-0.001559,830.04489,8.0
16590,2020-01-31,IFMK,0.4712,0.161449,8.6564152,0.0
16590,2020-02-28,IFMK,0.389,-0.174448,7.146319,0.0
16590,2020-03-31,IFMK,1.49,2.830334,27.80191,0.0
16590,2020-04-30,IFMK,1.29,-0.134228,24.07011,0.0
16590,2020-05-29,IFMK,1.06,-0.178295,19.77854,0.0
16590,2020-06-30,IFMK,1.07,0.009434,26.95758,0.0
16590,2020-07-31,IFMK,0.9274,-0.133271,23.3649156,0.0
16590,2020-08-31,IFMK,0.9384,0.011861,23.642049600000004,0.0
16590,2020-09-30,IFMK,0.6879,-0.266944,20.795216999999997,0.0
16590,2020-10-30,IFMK,0.9106,0.323739,27.527437999999997,0.0
16590,2020-11-30,IFMK,0.82,-0.099495,24.7886,0.0
16590,2020-12-31,IFMK,0.783,-0.045122,23.670090000000002,0.0
16591,2020-01-31,LAUR,20.84,0.183418,2491.943,4.0
16591,2020-02-28,LAUR,18.7,-0.102687,2217.4086,2.0
16591,2020-03-31,LAUR,10.51,-0.437968,1246.25478,4.0
16591,2020-04-30,LAUR,9.47,-0.098953,1122.9336600000001,7.0
16591,2020-05-29,LAUR,9.73,0.027455,1153.76394,3.0
16591,2020-06-30,LAUR,9.965,0.024152,1181.62977,5.0
16591,2020-07-31,LAUR,12.68,0.272454,1503.56904,5.0
16591,2020-08-31,LAUR,12.52,-0.012618,1484.59656,5.0
16591,2020-09-30,LAUR,13.28,0.060703,1574.7158399999998,4.0
16591,2020-10-30,LAUR,13.0,-0.021084,1550.367,5.0
16591,2020-11-30,LAUR,14.2,0.092308,1693.4778,2.0
16591,2020-12-31,LAUR,14.56,0.025352,1676.13264,2.0
16592,2020-01-31,METC,3.07,-0.142458,125.66738,5.0
16592,2020-02-28,METC,2.88,-0.061889,117.93599999999999,4.0
16592,2020-03-31,METC,2.39,-0.170139,101.96696,4.0
16592,2020-04-30,METC,2.36,-0.012552,100.80268,5.0
16592,2020-05-29,METC,2.71,0.148305,115.75223,6.0
16592,2020-06-30,METC,2.14,-0.210332,91.21108,5.0
16592,2020-07-31,METC,2.22,0.037383,94.62084000000002,5.0
16592,2020-08-31,METC,3.02,0.36036,128.71844000000002,3.0
